record_id,track_id,windowing_name,window_index,segment_length_seconds,start_sample,end_sample,start_seconds,end_seconds,cache_key
multi3_even:35184:0,35184,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35184:1,35184,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:35184:2,35184,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:35198:0,35198,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35198:1,35198,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35198:2,35198,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:35199:0,35199,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35199:1,35199,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35199:2,35199,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:35204:0,35204,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35204:1,35204,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:35204:2,35204,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:35544:0,35544,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35544:1,35544,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:35544:2,35544,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:35545:0,35545,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35545:1,35545,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35545:2,35545,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:35549:0,35549,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35549:1,35549,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35549:2,35549,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:35550:0,35550,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35550:1,35550,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:35550:2,35550,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:35569:0,35569,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35569:1,35569,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35569:2,35569,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:35608:0,35608,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:35608:1,35608,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:35608:2,35608,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:36096:0,36096,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36096:1,36096,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:36096:2,36096,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:36097:0,36097,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36097:1,36097,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36097:2,36097,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36099:0,36099,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36099:1,36099,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36099:2,36099,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36302:0,36302,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36302:1,36302,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36302:2,36302,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36799:0,36799,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36799:1,36799,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:36799:2,36799,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:36959:0,36959,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36959:1,36959,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36959:2,36959,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36961:0,36961,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36961:1,36961,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36961:2,36961,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36965:0,36965,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36965:1,36965,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:36965:2,36965,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:36966:0,36966,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36966:1,36966,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:36966:2,36966,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:36998:0,36998,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:36998:1,36998,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:36998:2,36998,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38775:0,38775,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38775:1,38775,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38775:2,38775,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38776:0,38776,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38776:1,38776,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38776:2,38776,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38777:0,38777,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38777:1,38777,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38777:2,38777,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38778:0,38778,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38778:1,38778,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38778:2,38778,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38779:0,38779,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38779:1,38779,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38779:2,38779,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38780:0,38780,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38780:1,38780,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38780:2,38780,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38781:0,38781,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38781:1,38781,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38781:2,38781,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38782:0,38782,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38782:1,38782,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38782:2,38782,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38783:0,38783,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38783:1,38783,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38783:2,38783,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38784:0,38784,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38784:1,38784,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38784:2,38784,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38785:0,38785,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38785:1,38785,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38785:2,38785,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38817:0,38817,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38817:1,38817,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38817:2,38817,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38818:0,38818,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38818:1,38818,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38818:2,38818,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38819:0,38819,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38819:1,38819,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38819:2,38819,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38820:0,38820,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38820:1,38820,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38820:2,38820,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38821:0,38821,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38821:1,38821,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38821:2,38821,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38822:0,38822,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38822:1,38822,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38822:2,38822,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38823:0,38823,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38823:1,38823,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38823:2,38823,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38824:0,38824,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38824:1,38824,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38824:2,38824,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38825:0,38825,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38825:1,38825,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38825:2,38825,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38826:0,38826,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38826:1,38826,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38826:2,38826,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38827:0,38827,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38827:1,38827,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38827:2,38827,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38828:0,38828,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38828:1,38828,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38828:2,38828,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38829:0,38829,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38829:1,38829,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:38829:2,38829,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:38830:0,38830,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38830:1,38830,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38830:2,38830,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38833:0,38833,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38833:1,38833,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38833:2,38833,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:38834:0,38834,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:38834:1,38834,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:38834:2,38834,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:39316:0,39316,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:39316:1,39316,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:39316:2,39316,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:39317:0,39317,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:39317:1,39317,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:39317:2,39317,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:39318:0,39318,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:39318:1,39318,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:39318:2,39318,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:39605:0,39605,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:39605:1,39605,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:39605:2,39605,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:39607:0,39607,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:39607:1,39607,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:39607:2,39607,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40229:0,40229,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40229:1,40229,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40229:2,40229,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40230:0,40230,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40230:1,40230,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40230:2,40230,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40231:0,40231,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40231:1,40231,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40231:2,40231,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40232:0,40232,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40232:1,40232,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40232:2,40232,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40233:0,40233,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40233:1,40233,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40233:2,40233,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40234:0,40234,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40234:1,40234,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40234:2,40234,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40235:0,40235,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40235:1,40235,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40235:2,40235,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40236:0,40236,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40236:1,40236,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40236:2,40236,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40237:0,40237,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40237:1,40237,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40237:2,40237,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40238:0,40238,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40238:1,40238,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40238:2,40238,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40239:0,40239,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40239:1,40239,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40239:2,40239,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40240:0,40240,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40240:1,40240,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40240:2,40240,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40241:0,40241,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40241:1,40241,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40241:2,40241,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40242:0,40242,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40242:1,40242,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40242:2,40242,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40243:0,40243,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40243:1,40243,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40243:2,40243,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40244:0,40244,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40244:1,40244,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40244:2,40244,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40245:0,40245,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40245:1,40245,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40245:2,40245,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:40844:0,40844,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40844:1,40844,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:40844:2,40844,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:40845:0,40845,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:40845:1,40845,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:40845:2,40845,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:41019:0,41019,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:41019:1,41019,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:41019:2,41019,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:41310:0,41310,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:41310:1,41310,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:41310:2,41310,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:42018:0,42018,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42018:1,42018,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42018:2,42018,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42040:0,42040,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42040:1,42040,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42040:2,42040,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42129:0,42129,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42129:1,42129,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42129:2,42129,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42135:0,42135,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42135:1,42135,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42135:2,42135,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42138:0,42138,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42138:1,42138,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42138:2,42138,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42139:0,42139,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42139:1,42139,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42139:2,42139,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42141:0,42141,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42141:1,42141,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:42141:2,42141,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:42146:0,42146,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:42146:1,42146,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:42146:2,42146,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
