record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key
multi_segment_same_track:12047:combined_moderate:2.00:1,multi_segment_same_track:12047:combined_moderate:2.00,12047,multi_segment_same_track,combined_moderate,2.0,3,1,224330,256330,14.020625,16.020625,False,8edbb8c65a7d1623
multi_segment_same_track:12047:combined_moderate:2.00:2,multi_segment_same_track:12047:combined_moderate:2.00,12047,multi_segment_same_track,combined_moderate,2.0,3,2,447561,479561,27.9725625,29.9725625,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:1.00:0,multi_segment_same_track:12048:clean:1.00,12048,multi_segment_same_track,clean,1.0,3,0,635,16635,0.0396875,1.0396875,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:1.00:1,multi_segment_same_track:12048:clean:1.00,12048,multi_segment_same_track,clean,1.0,3,1,232288,248288,14.518,15.518,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:1.00:2,multi_segment_same_track:12048:clean:1.00,12048,multi_segment_same_track,clean,1.0,3,2,463745,479745,28.9840625,29.9840625,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:1.00:0,multi_segment_same_track:12048:combined_moderate:1.00,12048,multi_segment_same_track,combined_moderate,1.0,3,0,635,16635,0.0396875,1.0396875,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:1.00:1,multi_segment_same_track:12048:combined_moderate:1.00,12048,multi_segment_same_track,combined_moderate,1.0,3,1,232288,248288,14.518,15.518,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:1.00:2,multi_segment_same_track:12048:combined_moderate:1.00,12048,multi_segment_same_track,combined_moderate,1.0,3,2,463745,479745,28.9840625,29.9840625,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:2.00:0,multi_segment_same_track:12048:clean:2.00,12048,multi_segment_same_track,clean,2.0,3,0,569,32569,0.0355625,2.0355625,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:2.00:1,multi_segment_same_track:12048:clean:2.00,12048,multi_segment_same_track,clean,2.0,3,1,224760,256760,14.0475,16.0475,False,8edbb8c65a7d1623
multi_segment_same_track:12048:clean:2.00:2,multi_segment_same_track:12048:clean:2.00,12048,multi_segment_same_track,clean,2.0,3,2,447320,479320,27.9575,29.9575,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:2.00:0,multi_segment_same_track:12048:combined_moderate:2.00,12048,multi_segment_same_track,combined_moderate,2.0,3,0,569,32569,0.0355625,2.0355625,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:2.00:1,multi_segment_same_track:12048:combined_moderate:2.00,12048,multi_segment_same_track,combined_moderate,2.0,3,1,224760,256760,14.0475,16.0475,False,8edbb8c65a7d1623
multi_segment_same_track:12048:combined_moderate:2.00:2,multi_segment_same_track:12048:combined_moderate:2.00,12048,multi_segment_same_track,combined_moderate,2.0,3,2,447320,479320,27.9575,29.9575,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:1.00:0,multi_segment_same_track:12049:clean:1.00,12049,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:1.00:1,multi_segment_same_track:12049:clean:1.00,12049,multi_segment_same_track,clean,1.0,3,1,232006,248006,14.500375,15.500375,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:1.00:2,multi_segment_same_track:12049:clean:1.00,12049,multi_segment_same_track,clean,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:1.00:0,multi_segment_same_track:12049:combined_moderate:1.00,12049,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:1.00:1,multi_segment_same_track:12049:combined_moderate:1.00,12049,multi_segment_same_track,combined_moderate,1.0,3,1,232006,248006,14.500375,15.500375,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:1.00:2,multi_segment_same_track:12049:combined_moderate:1.00,12049,multi_segment_same_track,combined_moderate,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:2.00:0,multi_segment_same_track:12049:clean:2.00,12049,multi_segment_same_track,clean,2.0,3,0,505,32505,0.0315625,2.0315625,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:2.00:1,multi_segment_same_track:12049:clean:2.00,12049,multi_segment_same_track,clean,2.0,3,1,223448,255448,13.9655,15.9655,False,8edbb8c65a7d1623
multi_segment_same_track:12049:clean:2.00:2,multi_segment_same_track:12049:clean:2.00,12049,multi_segment_same_track,clean,2.0,3,2,448044,480044,28.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:2.00:0,multi_segment_same_track:12049:combined_moderate:2.00,12049,multi_segment_same_track,combined_moderate,2.0,3,0,505,32505,0.0315625,2.0315625,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:2.00:1,multi_segment_same_track:12049:combined_moderate:2.00,12049,multi_segment_same_track,combined_moderate,2.0,3,1,223448,255448,13.9655,15.9655,False,8edbb8c65a7d1623
multi_segment_same_track:12049:combined_moderate:2.00:2,multi_segment_same_track:12049:combined_moderate:2.00,12049,multi_segment_same_track,combined_moderate,2.0,3,2,448044,480044,28.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:1.00:0,multi_segment_same_track:12050:clean:1.00,12050,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:1.00:1,multi_segment_same_track:12050:clean:1.00,12050,multi_segment_same_track,clean,1.0,3,1,232138,248138,14.508625,15.508625,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:1.00:2,multi_segment_same_track:12050:clean:1.00,12050,multi_segment_same_track,clean,1.0,3,2,463986,479986,28.999125,29.999125,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:1.00:0,multi_segment_same_track:12050:combined_moderate:1.00,12050,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:1.00:1,multi_segment_same_track:12050:combined_moderate:1.00,12050,multi_segment_same_track,combined_moderate,1.0,3,1,232138,248138,14.508625,15.508625,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:1.00:2,multi_segment_same_track:12050:combined_moderate:1.00,12050,multi_segment_same_track,combined_moderate,1.0,3,2,463986,479986,28.999125,29.999125,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:2.00:0,multi_segment_same_track:12050:clean:2.00,12050,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:2.00:1,multi_segment_same_track:12050:clean:2.00,12050,multi_segment_same_track,clean,2.0,3,1,223894,255894,13.993375,15.993375,False,8edbb8c65a7d1623
multi_segment_same_track:12050:clean:2.00:2,multi_segment_same_track:12050:clean:2.00,12050,multi_segment_same_track,clean,2.0,3,2,447544,479544,27.9715,29.9715,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:2.00:0,multi_segment_same_track:12050:combined_moderate:2.00,12050,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:2.00:1,multi_segment_same_track:12050:combined_moderate:2.00,12050,multi_segment_same_track,combined_moderate,2.0,3,1,223894,255894,13.993375,15.993375,False,8edbb8c65a7d1623
multi_segment_same_track:12050:combined_moderate:2.00:2,multi_segment_same_track:12050:combined_moderate:2.00,12050,multi_segment_same_track,combined_moderate,2.0,3,2,447544,479544,27.9715,29.9715,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:1.00:0,multi_segment_same_track:12051:clean:1.00,12051,multi_segment_same_track,clean,1.0,3,0,562,16562,0.035125,1.035125,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:1.00:1,multi_segment_same_track:12051:clean:1.00,12051,multi_segment_same_track,clean,1.0,3,1,232276,248276,14.51725,15.51725,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:1.00:2,multi_segment_same_track:12051:clean:1.00,12051,multi_segment_same_track,clean,1.0,3,2,463283,479283,28.9551875,29.9551875,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:1.00:0,multi_segment_same_track:12051:combined_moderate:1.00,12051,multi_segment_same_track,combined_moderate,1.0,3,0,562,16562,0.035125,1.035125,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:1.00:1,multi_segment_same_track:12051:combined_moderate:1.00,12051,multi_segment_same_track,combined_moderate,1.0,3,1,232276,248276,14.51725,15.51725,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:1.00:2,multi_segment_same_track:12051:combined_moderate:1.00,12051,multi_segment_same_track,combined_moderate,1.0,3,2,463283,479283,28.9551875,29.9551875,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:2.00:0,multi_segment_same_track:12051:clean:2.00,12051,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:2.00:1,multi_segment_same_track:12051:clean:2.00,12051,multi_segment_same_track,clean,2.0,3,1,224305,256305,14.0190625,16.0190625,False,8edbb8c65a7d1623
multi_segment_same_track:12051:clean:2.00:2,multi_segment_same_track:12051:clean:2.00,12051,multi_segment_same_track,clean,2.0,3,2,447330,479330,27.958125,29.958125,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:2.00:0,multi_segment_same_track:12051:combined_moderate:2.00,12051,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:2.00:1,multi_segment_same_track:12051:combined_moderate:2.00,12051,multi_segment_same_track,combined_moderate,2.0,3,1,224305,256305,14.0190625,16.0190625,False,8edbb8c65a7d1623
multi_segment_same_track:12051:combined_moderate:2.00:2,multi_segment_same_track:12051:combined_moderate:2.00,12051,multi_segment_same_track,combined_moderate,2.0,3,2,447330,479330,27.958125,29.958125,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:1.00:0,multi_segment_same_track:12052:clean:1.00,12052,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:1.00:1,multi_segment_same_track:12052:clean:1.00,12052,multi_segment_same_track,clean,1.0,3,1,231900,247900,14.49375,15.49375,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:1.00:2,multi_segment_same_track:12052:clean:1.00,12052,multi_segment_same_track,clean,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:1.00:0,multi_segment_same_track:12052:combined_moderate:1.00,12052,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:1.00:1,multi_segment_same_track:12052:combined_moderate:1.00,12052,multi_segment_same_track,combined_moderate,1.0,3,1,231900,247900,14.49375,15.49375,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:1.00:2,multi_segment_same_track:12052:combined_moderate:1.00,12052,multi_segment_same_track,combined_moderate,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:2.00:0,multi_segment_same_track:12052:clean:2.00,12052,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:2.00:1,multi_segment_same_track:12052:clean:2.00,12052,multi_segment_same_track,clean,2.0,3,1,223818,255818,13.988625,15.988625,False,8edbb8c65a7d1623
multi_segment_same_track:12052:clean:2.00:2,multi_segment_same_track:12052:clean:2.00,12052,multi_segment_same_track,clean,2.0,3,2,447442,479442,27.965125,29.965125,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:2.00:0,multi_segment_same_track:12052:combined_moderate:2.00,12052,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:2.00:1,multi_segment_same_track:12052:combined_moderate:2.00,12052,multi_segment_same_track,combined_moderate,2.0,3,1,223818,255818,13.988625,15.988625,False,8edbb8c65a7d1623
multi_segment_same_track:12052:combined_moderate:2.00:2,multi_segment_same_track:12052:combined_moderate:2.00,12052,multi_segment_same_track,combined_moderate,2.0,3,2,447442,479442,27.965125,29.965125,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:1.00:0,multi_segment_same_track:12053:clean:1.00,12053,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:1.00:1,multi_segment_same_track:12053:clean:1.00,12053,multi_segment_same_track,clean,1.0,3,1,231937,247937,14.4960625,15.4960625,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:1.00:2,multi_segment_same_track:12053:clean:1.00,12053,multi_segment_same_track,clean,1.0,3,2,462910,478910,28.931875,29.931875,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:1.00:0,multi_segment_same_track:12053:combined_moderate:1.00,12053,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:1.00:1,multi_segment_same_track:12053:combined_moderate:1.00,12053,multi_segment_same_track,combined_moderate,1.0,3,1,231937,247937,14.4960625,15.4960625,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:1.00:2,multi_segment_same_track:12053:combined_moderate:1.00,12053,multi_segment_same_track,combined_moderate,1.0,3,2,462910,478910,28.931875,29.931875,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:2.00:0,multi_segment_same_track:12053:clean:2.00,12053,multi_segment_same_track,clean,2.0,3,0,252,32252,0.01575,2.01575,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:2.00:1,multi_segment_same_track:12053:clean:2.00,12053,multi_segment_same_track,clean,2.0,3,1,224559,256559,14.0349375,16.0349375,False,8edbb8c65a7d1623
multi_segment_same_track:12053:clean:2.00:2,multi_segment_same_track:12053:clean:2.00,12053,multi_segment_same_track,clean,2.0,3,2,447250,479250,27.953125,29.953125,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:2.00:0,multi_segment_same_track:12053:combined_moderate:2.00,12053,multi_segment_same_track,combined_moderate,2.0,3,0,252,32252,0.01575,2.01575,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:2.00:1,multi_segment_same_track:12053:combined_moderate:2.00,12053,multi_segment_same_track,combined_moderate,2.0,3,1,224559,256559,14.0349375,16.0349375,False,8edbb8c65a7d1623
multi_segment_same_track:12053:combined_moderate:2.00:2,multi_segment_same_track:12053:combined_moderate:2.00,12053,multi_segment_same_track,combined_moderate,2.0,3,2,447250,479250,27.953125,29.953125,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:1.00:0,multi_segment_same_track:12058:clean:1.00,12058,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:1.00:1,multi_segment_same_track:12058:clean:1.00,12058,multi_segment_same_track,clean,1.0,3,1,231931,247931,14.4956875,15.4956875,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:1.00:2,multi_segment_same_track:12058:clean:1.00,12058,multi_segment_same_track,clean,1.0,3,2,463616,479616,28.976,29.976,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:1.00:0,multi_segment_same_track:12058:combined_moderate:1.00,12058,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:1.00:1,multi_segment_same_track:12058:combined_moderate:1.00,12058,multi_segment_same_track,combined_moderate,1.0,3,1,231931,247931,14.4956875,15.4956875,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:1.00:2,multi_segment_same_track:12058:combined_moderate:1.00,12058,multi_segment_same_track,combined_moderate,1.0,3,2,463616,479616,28.976,29.976,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:2.00:0,multi_segment_same_track:12058:clean:2.00,12058,multi_segment_same_track,clean,2.0,3,0,68,32068,0.00425,2.00425,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:2.00:1,multi_segment_same_track:12058:clean:2.00,12058,multi_segment_same_track,clean,2.0,3,1,223082,255082,13.942625,15.942625,False,8edbb8c65a7d1623
multi_segment_same_track:12058:clean:2.00:2,multi_segment_same_track:12058:clean:2.00,12058,multi_segment_same_track,clean,2.0,3,2,447626,479626,27.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:2.00:0,multi_segment_same_track:12058:combined_moderate:2.00,12058,multi_segment_same_track,combined_moderate,2.0,3,0,68,32068,0.00425,2.00425,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:2.00:1,multi_segment_same_track:12058:combined_moderate:2.00,12058,multi_segment_same_track,combined_moderate,2.0,3,1,223082,255082,13.942625,15.942625,False,8edbb8c65a7d1623
multi_segment_same_track:12058:combined_moderate:2.00:2,multi_segment_same_track:12058:combined_moderate:2.00,12058,multi_segment_same_track,combined_moderate,2.0,3,2,447626,479626,27.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:1.00:0,multi_segment_same_track:12059:clean:1.00,12059,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:1.00:1,multi_segment_same_track:12059:clean:1.00,12059,multi_segment_same_track,clean,1.0,3,1,232431,248431,14.5269375,15.5269375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:1.00:2,multi_segment_same_track:12059:clean:1.00,12059,multi_segment_same_track,clean,1.0,3,2,462871,478871,28.9294375,29.9294375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:1.00:0,multi_segment_same_track:12059:combined_moderate:1.00,12059,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:1.00:1,multi_segment_same_track:12059:combined_moderate:1.00,12059,multi_segment_same_track,combined_moderate,1.0,3,1,232431,248431,14.5269375,15.5269375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:1.00:2,multi_segment_same_track:12059:combined_moderate:1.00,12059,multi_segment_same_track,combined_moderate,1.0,3,2,462871,478871,28.9294375,29.9294375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:2.00:0,multi_segment_same_track:12059:clean:2.00,12059,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:2.00:1,multi_segment_same_track:12059:clean:2.00,12059,multi_segment_same_track,clean,2.0,3,1,223591,255591,13.9744375,15.9744375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:clean:2.00:2,multi_segment_same_track:12059:clean:2.00,12059,multi_segment_same_track,clean,2.0,3,2,447339,479339,27.9586875,29.9586875,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:2.00:0,multi_segment_same_track:12059:combined_moderate:2.00,12059,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:2.00:1,multi_segment_same_track:12059:combined_moderate:2.00,12059,multi_segment_same_track,combined_moderate,2.0,3,1,223591,255591,13.9744375,15.9744375,False,8edbb8c65a7d1623
multi_segment_same_track:12059:combined_moderate:2.00:2,multi_segment_same_track:12059:combined_moderate:2.00,12059,multi_segment_same_track,combined_moderate,2.0,3,2,447339,479339,27.9586875,29.9586875,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:1.00:0,multi_segment_same_track:12060:clean:1.00,12060,multi_segment_same_track,clean,1.0,3,0,32,16032,0.002,1.002,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:1.00:1,multi_segment_same_track:12060:clean:1.00,12060,multi_segment_same_track,clean,1.0,3,1,231254,247254,14.453375,15.453375,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:1.00:2,multi_segment_same_track:12060:clean:1.00,12060,multi_segment_same_track,clean,1.0,3,2,463516,479516,28.96975,29.96975,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:1.00:0,multi_segment_same_track:12060:combined_moderate:1.00,12060,multi_segment_same_track,combined_moderate,1.0,3,0,32,16032,0.002,1.002,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:1.00:1,multi_segment_same_track:12060:combined_moderate:1.00,12060,multi_segment_same_track,combined_moderate,1.0,3,1,231254,247254,14.453375,15.453375,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:1.00:2,multi_segment_same_track:12060:combined_moderate:1.00,12060,multi_segment_same_track,combined_moderate,1.0,3,2,463516,479516,28.96975,29.96975,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:2.00:0,multi_segment_same_track:12060:clean:2.00,12060,multi_segment_same_track,clean,2.0,3,0,590,32590,0.036875,2.036875,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:2.00:1,multi_segment_same_track:12060:clean:2.00,12060,multi_segment_same_track,clean,2.0,3,1,224548,256548,14.03425,16.03425,False,8edbb8c65a7d1623
multi_segment_same_track:12060:clean:2.00:2,multi_segment_same_track:12060:clean:2.00,12060,multi_segment_same_track,clean,2.0,3,2,447669,479669,27.9793125,29.9793125,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:2.00:0,multi_segment_same_track:12060:combined_moderate:2.00,12060,multi_segment_same_track,combined_moderate,2.0,3,0,590,32590,0.036875,2.036875,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:2.00:1,multi_segment_same_track:12060:combined_moderate:2.00,12060,multi_segment_same_track,combined_moderate,2.0,3,1,224548,256548,14.03425,16.03425,False,8edbb8c65a7d1623
multi_segment_same_track:12060:combined_moderate:2.00:2,multi_segment_same_track:12060:combined_moderate:2.00,12060,multi_segment_same_track,combined_moderate,2.0,3,2,447669,479669,27.9793125,29.9793125,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:1.00:0,multi_segment_same_track:12061:clean:1.00,12061,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:1.00:1,multi_segment_same_track:12061:clean:1.00,12061,multi_segment_same_track,clean,1.0,3,1,231833,247833,14.4895625,15.4895625,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:1.00:2,multi_segment_same_track:12061:clean:1.00,12061,multi_segment_same_track,clean,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:1.00:0,multi_segment_same_track:12061:combined_moderate:1.00,12061,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:1.00:1,multi_segment_same_track:12061:combined_moderate:1.00,12061,multi_segment_same_track,combined_moderate,1.0,3,1,231833,247833,14.4895625,15.4895625,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:1.00:2,multi_segment_same_track:12061:combined_moderate:1.00,12061,multi_segment_same_track,combined_moderate,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:2.00:0,multi_segment_same_track:12061:clean:2.00,12061,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:2.00:1,multi_segment_same_track:12061:clean:2.00,12061,multi_segment_same_track,clean,2.0,3,1,223958,255958,13.997375,15.997375,False,8edbb8c65a7d1623
multi_segment_same_track:12061:clean:2.00:2,multi_segment_same_track:12061:clean:2.00,12061,multi_segment_same_track,clean,2.0,3,2,448044,480044,28.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:2.00:0,multi_segment_same_track:12061:combined_moderate:2.00,12061,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:2.00:1,multi_segment_same_track:12061:combined_moderate:2.00,12061,multi_segment_same_track,combined_moderate,2.0,3,1,223958,255958,13.997375,15.997375,False,8edbb8c65a7d1623
multi_segment_same_track:12061:combined_moderate:2.00:2,multi_segment_same_track:12061:combined_moderate:2.00,12061,multi_segment_same_track,combined_moderate,2.0,3,2,448044,480044,28.00275,30.00275,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:1.00:0,multi_segment_same_track:12062:clean:1.00,12062,multi_segment_same_track,clean,1.0,3,0,56,16056,0.0035,1.0035,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:1.00:1,multi_segment_same_track:12062:clean:1.00,12062,multi_segment_same_track,clean,1.0,3,1,232341,248341,14.5213125,15.5213125,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:1.00:2,multi_segment_same_track:12062:clean:1.00,12062,multi_segment_same_track,clean,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:1.00:0,multi_segment_same_track:12062:combined_moderate:1.00,12062,multi_segment_same_track,combined_moderate,1.0,3,0,56,16056,0.0035,1.0035,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:1.00:1,multi_segment_same_track:12062:combined_moderate:1.00,12062,multi_segment_same_track,combined_moderate,1.0,3,1,232341,248341,14.5213125,15.5213125,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:1.00:2,multi_segment_same_track:12062:combined_moderate:1.00,12062,multi_segment_same_track,combined_moderate,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:2.00:0,multi_segment_same_track:12062:clean:2.00,12062,multi_segment_same_track,clean,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:2.00:1,multi_segment_same_track:12062:clean:2.00,12062,multi_segment_same_track,clean,2.0,3,1,223251,255251,13.9531875,15.9531875,False,8edbb8c65a7d1623
multi_segment_same_track:12062:clean:2.00:2,multi_segment_same_track:12062:clean:2.00,12062,multi_segment_same_track,clean,2.0,3,2,447626,479626,27.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:2.00:0,multi_segment_same_track:12062:combined_moderate:2.00,12062,multi_segment_same_track,combined_moderate,2.0,3,0,0,32000,0.0,2.0,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:2.00:1,multi_segment_same_track:12062:combined_moderate:2.00,12062,multi_segment_same_track,combined_moderate,2.0,3,1,223251,255251,13.9531875,15.9531875,False,8edbb8c65a7d1623
multi_segment_same_track:12062:combined_moderate:2.00:2,multi_segment_same_track:12062:combined_moderate:2.00,12062,multi_segment_same_track,combined_moderate,2.0,3,2,447626,479626,27.976625,29.976625,False,8edbb8c65a7d1623
multi_segment_same_track:12064:clean:1.00:0,multi_segment_same_track:12064:clean:1.00,12064,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623
