record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key
short_offcenter:40845:time:2.00:0,short_offcenter:40845:time:2.00,40845,short_offcenter,time,2.0,1,0,59085,91085,3.6928125,5.6928125,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:lowpass:2.00:0,short_offcenter:40845:lowpass:2.00,40845,short_offcenter,lowpass,2.0,1,0,59085,91085,3.6928125,5.6928125,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:highpass:2.00:0,short_offcenter:40845:highpass:2.00,40845,short_offcenter,highpass,2.0,1,0,59085,91085,3.6928125,5.6928125,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:clean:3.00:0,short_offcenter:40845:clean:3.00,40845,short_offcenter,clean,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:noise:3.00:0,short_offcenter:40845:noise:3.00,40845,short_offcenter,noise,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:pitch:3.00:0,short_offcenter:40845:pitch:3.00,40845,short_offcenter,pitch,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:time:3.00:0,short_offcenter:40845:time:3.00,40845,short_offcenter,time,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:lowpass:3.00:0,short_offcenter:40845:lowpass:3.00,40845,short_offcenter,lowpass,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:40845:highpass:3.00:0,short_offcenter:40845:highpass:3.00,40845,short_offcenter,highpass,3.0,1,0,327972,375972,20.49825,23.49825,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:clean:1.00:0,short_offcenter:41019:clean:1.00,41019,short_offcenter,clean,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:noise:1.00:0,short_offcenter:41019:noise:1.00,41019,short_offcenter,noise,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:pitch:1.00:0,short_offcenter:41019:pitch:1.00,41019,short_offcenter,pitch,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:time:1.00:0,short_offcenter:41019:time:1.00,41019,short_offcenter,time,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:lowpass:1.00:0,short_offcenter:41019:lowpass:1.00,41019,short_offcenter,lowpass,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:highpass:1.00:0,short_offcenter:41019:highpass:1.00,41019,short_offcenter,highpass,1.0,1,0,411954,427954,25.747125,26.747125,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:clean:2.00:0,short_offcenter:41019:clean:2.00,41019,short_offcenter,clean,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:noise:2.00:0,short_offcenter:41019:noise:2.00,41019,short_offcenter,noise,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:pitch:2.00:0,short_offcenter:41019:pitch:2.00,41019,short_offcenter,pitch,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:time:2.00:0,short_offcenter:41019:time:2.00,41019,short_offcenter,time,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:lowpass:2.00:0,short_offcenter:41019:lowpass:2.00,41019,short_offcenter,lowpass,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:highpass:2.00:0,short_offcenter:41019:highpass:2.00,41019,short_offcenter,highpass,2.0,1,0,51767,83767,3.2354375,5.2354375,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:clean:3.00:0,short_offcenter:41019:clean:3.00,41019,short_offcenter,clean,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:noise:3.00:0,short_offcenter:41019:noise:3.00,41019,short_offcenter,noise,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:pitch:3.00:0,short_offcenter:41019:pitch:3.00,41019,short_offcenter,pitch,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:time:3.00:0,short_offcenter:41019:time:3.00,41019,short_offcenter,time,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:lowpass:3.00:0,short_offcenter:41019:lowpass:3.00,41019,short_offcenter,lowpass,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41019:highpass:3.00:0,short_offcenter:41019:highpass:3.00,41019,short_offcenter,highpass,3.0,1,0,18273,66273,1.1420625,4.1420625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:clean:1.00:0,short_offcenter:41310:clean:1.00,41310,short_offcenter,clean,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:noise:1.00:0,short_offcenter:41310:noise:1.00,41310,short_offcenter,noise,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:pitch:1.00:0,short_offcenter:41310:pitch:1.00,41310,short_offcenter,pitch,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:time:1.00:0,short_offcenter:41310:time:1.00,41310,short_offcenter,time,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:lowpass:1.00:0,short_offcenter:41310:lowpass:1.00,41310,short_offcenter,lowpass,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:highpass:1.00:0,short_offcenter:41310:highpass:1.00,41310,short_offcenter,highpass,1.0,1,0,25260,41260,1.57875,2.57875,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:clean:2.00:0,short_offcenter:41310:clean:2.00,41310,short_offcenter,clean,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:noise:2.00:0,short_offcenter:41310:noise:2.00,41310,short_offcenter,noise,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:pitch:2.00:0,short_offcenter:41310:pitch:2.00,41310,short_offcenter,pitch,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:time:2.00:0,short_offcenter:41310:time:2.00,41310,short_offcenter,time,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:lowpass:2.00:0,short_offcenter:41310:lowpass:2.00,41310,short_offcenter,lowpass,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:highpass:2.00:0,short_offcenter:41310:highpass:2.00,41310,short_offcenter,highpass,2.0,1,0,100193,132193,6.2620625,8.2620625,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:clean:3.00:0,short_offcenter:41310:clean:3.00,41310,short_offcenter,clean,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:noise:3.00:0,short_offcenter:41310:noise:3.00,41310,short_offcenter,noise,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:pitch:3.00:0,short_offcenter:41310:pitch:3.00,41310,short_offcenter,pitch,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:time:3.00:0,short_offcenter:41310:time:3.00,41310,short_offcenter,time,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:lowpass:3.00:0,short_offcenter:41310:lowpass:3.00,41310,short_offcenter,lowpass,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:41310:highpass:3.00:0,short_offcenter:41310:highpass:3.00,41310,short_offcenter,highpass,3.0,1,0,295120,343120,18.445,21.445,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:clean:1.00:0,short_offcenter:42018:clean:1.00,42018,short_offcenter,clean,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:noise:1.00:0,short_offcenter:42018:noise:1.00,42018,short_offcenter,noise,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:pitch:1.00:0,short_offcenter:42018:pitch:1.00,42018,short_offcenter,pitch,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:time:1.00:0,short_offcenter:42018:time:1.00,42018,short_offcenter,time,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:lowpass:1.00:0,short_offcenter:42018:lowpass:1.00,42018,short_offcenter,lowpass,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:highpass:1.00:0,short_offcenter:42018:highpass:1.00,42018,short_offcenter,highpass,1.0,1,0,463592,479592,28.9745,29.9745,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:clean:2.00:0,short_offcenter:42018:clean:2.00,42018,short_offcenter,clean,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:noise:2.00:0,short_offcenter:42018:noise:2.00,42018,short_offcenter,noise,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:pitch:2.00:0,short_offcenter:42018:pitch:2.00,42018,short_offcenter,pitch,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:time:2.00:0,short_offcenter:42018:time:2.00,42018,short_offcenter,time,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:lowpass:2.00:0,short_offcenter:42018:lowpass:2.00,42018,short_offcenter,lowpass,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:highpass:2.00:0,short_offcenter:42018:highpass:2.00,42018,short_offcenter,highpass,2.0,1,0,116617,148617,7.2885625,9.2885625,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:clean:3.00:0,short_offcenter:42018:clean:3.00,42018,short_offcenter,clean,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:noise:3.00:0,short_offcenter:42018:noise:3.00,42018,short_offcenter,noise,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:pitch:3.00:0,short_offcenter:42018:pitch:3.00,42018,short_offcenter,pitch,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:time:3.00:0,short_offcenter:42018:time:3.00,42018,short_offcenter,time,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:lowpass:3.00:0,short_offcenter:42018:lowpass:3.00,42018,short_offcenter,lowpass,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42018:highpass:3.00:0,short_offcenter:42018:highpass:3.00,42018,short_offcenter,highpass,3.0,1,0,3623,51623,0.2264375,3.2264375,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:clean:1.00:0,short_offcenter:42040:clean:1.00,42040,short_offcenter,clean,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:noise:1.00:0,short_offcenter:42040:noise:1.00,42040,short_offcenter,noise,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:pitch:1.00:0,short_offcenter:42040:pitch:1.00,42040,short_offcenter,pitch,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:time:1.00:0,short_offcenter:42040:time:1.00,42040,short_offcenter,time,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:lowpass:1.00:0,short_offcenter:42040:lowpass:1.00,42040,short_offcenter,lowpass,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:highpass:1.00:0,short_offcenter:42040:highpass:1.00,42040,short_offcenter,highpass,1.0,1,0,168100,184100,10.50625,11.50625,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:clean:2.00:0,short_offcenter:42040:clean:2.00,42040,short_offcenter,clean,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:noise:2.00:0,short_offcenter:42040:noise:2.00,42040,short_offcenter,noise,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:pitch:2.00:0,short_offcenter:42040:pitch:2.00,42040,short_offcenter,pitch,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:time:2.00:0,short_offcenter:42040:time:2.00,42040,short_offcenter,time,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:lowpass:2.00:0,short_offcenter:42040:lowpass:2.00,42040,short_offcenter,lowpass,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:highpass:2.00:0,short_offcenter:42040:highpass:2.00,42040,short_offcenter,highpass,2.0,1,0,368008,400008,23.0005,25.0005,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:clean:3.00:0,short_offcenter:42040:clean:3.00,42040,short_offcenter,clean,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:noise:3.00:0,short_offcenter:42040:noise:3.00,42040,short_offcenter,noise,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:pitch:3.00:0,short_offcenter:42040:pitch:3.00,42040,short_offcenter,pitch,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:time:3.00:0,short_offcenter:42040:time:3.00,42040,short_offcenter,time,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:lowpass:3.00:0,short_offcenter:42040:lowpass:3.00,42040,short_offcenter,lowpass,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42040:highpass:3.00:0,short_offcenter:42040:highpass:3.00,42040,short_offcenter,highpass,3.0,1,0,340432,388432,21.277,24.277,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:clean:1.00:0,short_offcenter:42129:clean:1.00,42129,short_offcenter,clean,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:noise:1.00:0,short_offcenter:42129:noise:1.00,42129,short_offcenter,noise,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:pitch:1.00:0,short_offcenter:42129:pitch:1.00,42129,short_offcenter,pitch,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:time:1.00:0,short_offcenter:42129:time:1.00,42129,short_offcenter,time,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:lowpass:1.00:0,short_offcenter:42129:lowpass:1.00,42129,short_offcenter,lowpass,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:highpass:1.00:0,short_offcenter:42129:highpass:1.00,42129,short_offcenter,highpass,1.0,1,0,70549,86549,4.4093125,5.4093125,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:clean:2.00:0,short_offcenter:42129:clean:2.00,42129,short_offcenter,clean,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:noise:2.00:0,short_offcenter:42129:noise:2.00,42129,short_offcenter,noise,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:pitch:2.00:0,short_offcenter:42129:pitch:2.00,42129,short_offcenter,pitch,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:time:2.00:0,short_offcenter:42129:time:2.00,42129,short_offcenter,time,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:lowpass:2.00:0,short_offcenter:42129:lowpass:2.00,42129,short_offcenter,lowpass,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:highpass:2.00:0,short_offcenter:42129:highpass:2.00,42129,short_offcenter,highpass,2.0,1,0,294817,326817,18.4260625,20.4260625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:clean:3.00:0,short_offcenter:42129:clean:3.00,42129,short_offcenter,clean,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:noise:3.00:0,short_offcenter:42129:noise:3.00,42129,short_offcenter,noise,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:pitch:3.00:0,short_offcenter:42129:pitch:3.00,42129,short_offcenter,pitch,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:time:3.00:0,short_offcenter:42129:time:3.00,42129,short_offcenter,time,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:lowpass:3.00:0,short_offcenter:42129:lowpass:3.00,42129,short_offcenter,lowpass,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42129:highpass:3.00:0,short_offcenter:42129:highpass:3.00,42129,short_offcenter,highpass,3.0,1,0,6073,54073,0.3795625,3.3795625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:clean:1.00:0,short_offcenter:42135:clean:1.00,42135,short_offcenter,clean,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:noise:1.00:0,short_offcenter:42135:noise:1.00,42135,short_offcenter,noise,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:pitch:1.00:0,short_offcenter:42135:pitch:1.00,42135,short_offcenter,pitch,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:time:1.00:0,short_offcenter:42135:time:1.00,42135,short_offcenter,time,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:lowpass:1.00:0,short_offcenter:42135:lowpass:1.00,42135,short_offcenter,lowpass,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:highpass:1.00:0,short_offcenter:42135:highpass:1.00,42135,short_offcenter,highpass,1.0,1,0,125193,141193,7.8245625,8.8245625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:clean:2.00:0,short_offcenter:42135:clean:2.00,42135,short_offcenter,clean,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:noise:2.00:0,short_offcenter:42135:noise:2.00,42135,short_offcenter,noise,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:pitch:2.00:0,short_offcenter:42135:pitch:2.00,42135,short_offcenter,pitch,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:time:2.00:0,short_offcenter:42135:time:2.00,42135,short_offcenter,time,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:lowpass:2.00:0,short_offcenter:42135:lowpass:2.00,42135,short_offcenter,lowpass,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:highpass:2.00:0,short_offcenter:42135:highpass:2.00,42135,short_offcenter,highpass,2.0,1,0,399829,431829,24.9893125,26.9893125,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:clean:3.00:0,short_offcenter:42135:clean:3.00,42135,short_offcenter,clean,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:noise:3.00:0,short_offcenter:42135:noise:3.00,42135,short_offcenter,noise,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:pitch:3.00:0,short_offcenter:42135:pitch:3.00,42135,short_offcenter,pitch,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:time:3.00:0,short_offcenter:42135:time:3.00,42135,short_offcenter,time,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:lowpass:3.00:0,short_offcenter:42135:lowpass:3.00,42135,short_offcenter,lowpass,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42135:highpass:3.00:0,short_offcenter:42135:highpass:3.00,42135,short_offcenter,highpass,3.0,1,0,134705,182705,8.4190625,11.4190625,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:clean:1.00:0,short_offcenter:42138:clean:1.00,42138,short_offcenter,clean,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:noise:1.00:0,short_offcenter:42138:noise:1.00,42138,short_offcenter,noise,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:pitch:1.00:0,short_offcenter:42138:pitch:1.00,42138,short_offcenter,pitch,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:time:1.00:0,short_offcenter:42138:time:1.00,42138,short_offcenter,time,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:lowpass:1.00:0,short_offcenter:42138:lowpass:1.00,42138,short_offcenter,lowpass,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:highpass:1.00:0,short_offcenter:42138:highpass:1.00,42138,short_offcenter,highpass,1.0,1,0,320514,336514,20.032125,21.032125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:clean:2.00:0,short_offcenter:42138:clean:2.00,42138,short_offcenter,clean,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:noise:2.00:0,short_offcenter:42138:noise:2.00,42138,short_offcenter,noise,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:pitch:2.00:0,short_offcenter:42138:pitch:2.00,42138,short_offcenter,pitch,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:time:2.00:0,short_offcenter:42138:time:2.00,42138,short_offcenter,time,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:lowpass:2.00:0,short_offcenter:42138:lowpass:2.00,42138,short_offcenter,lowpass,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:highpass:2.00:0,short_offcenter:42138:highpass:2.00,42138,short_offcenter,highpass,2.0,1,0,407534,439534,25.470875,27.470875,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:clean:3.00:0,short_offcenter:42138:clean:3.00,42138,short_offcenter,clean,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:noise:3.00:0,short_offcenter:42138:noise:3.00,42138,short_offcenter,noise,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:pitch:3.00:0,short_offcenter:42138:pitch:3.00,42138,short_offcenter,pitch,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:time:3.00:0,short_offcenter:42138:time:3.00,42138,short_offcenter,time,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:lowpass:3.00:0,short_offcenter:42138:lowpass:3.00,42138,short_offcenter,lowpass,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42138:highpass:3.00:0,short_offcenter:42138:highpass:3.00,42138,short_offcenter,highpass,3.0,1,0,51381,99381,3.2113125,6.2113125,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:clean:1.00:0,short_offcenter:42139:clean:1.00,42139,short_offcenter,clean,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:noise:1.00:0,short_offcenter:42139:noise:1.00,42139,short_offcenter,noise,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:pitch:1.00:0,short_offcenter:42139:pitch:1.00,42139,short_offcenter,pitch,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:time:1.00:0,short_offcenter:42139:time:1.00,42139,short_offcenter,time,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:lowpass:1.00:0,short_offcenter:42139:lowpass:1.00,42139,short_offcenter,lowpass,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:highpass:1.00:0,short_offcenter:42139:highpass:1.00,42139,short_offcenter,highpass,1.0,1,0,440297,456297,27.5185625,28.5185625,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:clean:2.00:0,short_offcenter:42139:clean:2.00,42139,short_offcenter,clean,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:noise:2.00:0,short_offcenter:42139:noise:2.00,42139,short_offcenter,noise,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:pitch:2.00:0,short_offcenter:42139:pitch:2.00,42139,short_offcenter,pitch,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:time:2.00:0,short_offcenter:42139:time:2.00,42139,short_offcenter,time,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:lowpass:2.00:0,short_offcenter:42139:lowpass:2.00,42139,short_offcenter,lowpass,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
short_offcenter:42139:highpass:2.00:0,short_offcenter:42139:highpass:2.00,42139,short_offcenter,highpass,2.0,1,0,90476,122476,5.65475,7.65475,False,e5b1c2dbfdd1d0c4
