evaluation_phase,aggregation_mode,run_id,model_name,windowing_name,index_name,regime_name,condition_name,query_length_seconds,query_group_id,true_track_id,top1_track_id,rank,top1_score,top_candidate_track_ids_json,top_candidate_scores_json,top1_mismatch
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:148608:2.00,148608,7373,31,0.654807448387146,"[7373, 30316, 48731, 47035, 145818, 149624, 117882, 117881, 129236, 43518]","[0.654807448387146, 0.6545308232307434, 0.6308249235153198, 0.5928184986114502, 0.5800357460975647, 0.5772521495819092, 0.5767660140991211, 0.5704106092453003, 0.5463558435440063, 0.5438599586486816]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:115006:2.00,115006,38779,31,0.6551239490509033,"[38779, 136053, 107076, 116177, 140610, 10485, 122541, 148613, 128888, 111938]","[0.6551239490509033, 0.6447620391845703, 0.605107307434082, 0.5786093473434448, 0.551913857460022, 0.5379241704940796, 0.5344351530075073, 0.5293669700622559, 0.5263524651527405, 0.5193620920181274]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:22559:2.00,22559,145065,31,0.655124843120575,"[145065, 35343, 42714, 99096, 149621, 51296, 23853, 16164, 10250, 140304]","[0.655124843120575, 0.6374034285545349, 0.6230326890945435, 0.6202244758605957, 0.6138584613800049, 0.6089158058166504, 0.6072897911071777, 0.6035044193267822, 0.6034262180328369, 0.5842328667640686]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:34975:1.00,34975,144573,31,0.6564273834228516,"[144573, 145804, 34977, 44093, 129867, 102208, 35567, 129454, 108526, 95526]","[0.6564273834228516, 0.6536673903465271, 0.6307608485221863, 0.6063306331634521, 0.5953590273857117, 0.5916081666946411, 0.587529718875885, 0.5865454077720642, 0.5853154063224792, 0.5844738483428955]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:63159:1.00,63159,128999,31,0.6565520763397217,"[128999, 7198, 116199, 114221, 91965, 42716, 119824, 116527, 76091, 51651]","[0.6565520763397217, 0.6338914632797241, 0.6171889305114746, 0.6171889305114746, 0.6122819185256958, 0.5860801935195923, 0.5839778184890747, 0.5839778184890747, 0.579851508140564, 0.5730323195457458]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:48344:2.00,48344,71368,31,0.6566487550735474,"[71368, 82331, 42139, 81869, 83053, 57601, 140934, 154304, 108459, 111936]","[0.6566487550735474, 0.6562343835830688, 0.6537061929702759, 0.6037085056304932, 0.5983906984329224, 0.5883525609970093, 0.5667058229446411, 0.5656936764717102, 0.5650075674057007, 0.5608639121055603]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:70693:1.00,70693,739,31,0.6566649675369263,"[739, 57271, 98101, 55145, 76032, 74235, 147739, 121926, 40233, 94100]","[0.6566649675369263, 0.6508867740631104, 0.633366048336029, 0.623088538646698, 0.615382194519043, 0.6081170439720154, 0.6045425534248352, 0.6004403233528137, 0.5921387672424316, 0.5806775689125061]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:51272:2.00,51272,105100,31,0.6569930911064148,"[105100, 63597, 82060, 63258, 105102, 106626, 34312, 138019, 12509, 67333]","[0.6569930911064148, 0.6451993584632874, 0.6415809392929077, 0.6389452219009399, 0.6373701691627502, 0.6300126314163208, 0.629467248916626, 0.6241117715835571, 0.6128907203674316, 0.6120269894599915]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:57554:2.00,57554,80010,31,0.6575179100036621,"[80010, 42435, 141618, 10383, 21998, 61798, 91969, 38820, 12590, 35343]","[0.6575179100036621, 0.6292324066162109, 0.6274263262748718, 0.6267799139022827, 0.6267700791358948, 0.6266696453094482, 0.6166670322418213, 0.6116300225257874, 0.6063699126243591, 0.5971120595932007]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:115008:1.00,115008,46720,31,0.6575270891189575,"[46720, 106893, 117624, 86256, 70696, 48986, 10386, 102209, 121913, 145802]","[0.6575270891189575, 0.6407727003097534, 0.6219055652618408, 0.593265175819397, 0.5875201225280762, 0.5773569941520691, 0.5708804726600647, 0.5645875930786133, 0.5462947487831116, 0.5199633836746216]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:124419:1.00,124419,115171,31,0.6575720310211182,"[115171, 14739, 132442, 116386, 154297, 76131, 131410, 60873, 68894, 47629]","[0.6575720310211182, 0.6467239856719971, 0.6445634365081787, 0.6299041509628296, 0.6199793219566345, 0.6102422475814819, 0.6009323000907898, 0.5991561412811279, 0.584339439868927, 0.5760498046875]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:13673:2.00,13673,51305,31,0.6582920551300049,"[51305, 145909, 60481, 17990, 47774, 108533, 140617, 129235, 13452, 65265]","[0.6582920551300049, 0.6205238103866577, 0.594138503074646, 0.5868743658065796, 0.5785685777664185, 0.5722466111183167, 0.5615378618240356, 0.5562530755996704, 0.5528857707977295, 0.5505504608154297]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:63152:1.00,63152,33986,31,0.658413290977478,"[33986, 750, 41076, 117884, 737, 23010, 129701, 110081, 76031, 124391]","[0.658413290977478, 0.6383181214332581, 0.6143547296524048, 0.5872800946235657, 0.5868552923202515, 0.5859836339950562, 0.585435688495636, 0.5815656185150146, 0.5793407559394836, 0.5780318975448608]",True
baseline_historical,baseline_mean,cnn_baseline_embed128,cnn,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:152347:1.00,152347,102204,31,0.658707857131958,"[102204, 15643, 54339, 132166, 756, 16186, 34981, 81874, 67773, 117230]","[0.658707857131958, 0.6519933938980103, 0.6296490430831909, 0.6230625510215759, 0.5949400663375854, 0.5936405062675476, 0.5928834080696106, 0.5916518568992615, 0.5740593671798706, 0.5579451322555542]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:890:2.00,890,111805,31,0.6593945622444153,"[111805, 12059, 117878, 28072, 46087, 127520, 116888, 35419, 68226, 65265]","[0.6593945622444153, 0.643723726272583, 0.6113868951797485, 0.6079114675521851, 0.5999762415885925, 0.5862259268760681, 0.5745701193809509, 0.5599343180656433, 0.5544418692588806, 0.5372494459152222]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:128880:2.00,128880,74153,31,0.6598379015922546,"[74153, 59068, 52113, 145804, 36460, 23854, 56163, 68233, 142535, 145510]","[0.6598379015922546, 0.6421065330505371, 0.6347639560699463, 0.6227786540985107, 0.6060287356376648, 0.6007970571517944, 0.5954468250274658, 0.5865521430969238, 0.5452076196670532, 0.521267294883728]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:10089:1.00,10089,763,31,0.6599764823913574,"[763, 42287, 124416, 774, 105094, 60880, 776, 82467, 121997, 111995]","[0.6599764823913574, 0.6502730846405029, 0.6464898586273193, 0.6256126761436462, 0.6025819778442383, 0.5951430797576904, 0.5941373109817505, 0.5888259410858154, 0.576717734336853, 0.5761943459510803]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:95360:1.00,95360,748,31,0.6602612733840942,"[748, 145803, 12588, 115007, 7379, 150017, 55902, 102201, 90530, 110078]","[0.6602612733840942, 0.6539547443389893, 0.6319611668586731, 0.5988481044769287, 0.5975154638290405, 0.5903351306915283, 0.5604026317596436, 0.5524201393127441, 0.5359876155853271, 0.5327273607254028]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:113202:1.00,113202,125605,31,0.6603337526321411,"[125605, 42716, 122610, 39317, 33990, 68227, 133772, 129702, 131460, 43290]","[0.6603337526321411, 0.6595754623413086, 0.6445035934448242, 0.6328985691070557, 0.6298243999481201, 0.6126796007156372, 0.6020057797431946, 0.593217134475708, 0.5928013920783997, 0.5923440456390381]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:117659:1.00,117659,34318,31,0.6605271697044373,"[34318, 142539, 129243, 67331, 13814, 60895, 117619, 92371, 3616, 12508]","[0.6605271697044373, 0.6441419124603271, 0.6300327777862549, 0.6143108606338501, 0.5931628942489624, 0.5867880582809448, 0.5688202381134033, 0.5631528496742249, 0.5565643310546875, 0.5544475317001343]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:755:1.00,755,111999,31,0.6605495810508728,"[111999, 34457, 116564, 16995, 1069, 55145, 98045, 142539, 154308, 12508]","[0.6605495810508728, 0.6585803627967834, 0.6558027267456055, 0.6481000781059265, 0.6459759473800659, 0.6414938569068909, 0.6369788646697998, 0.6324166655540466, 0.6214802861213684, 0.6119651794433594]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:144596:1.00,144596,114216,31,0.66097491979599,"[114216, 18592, 60898, 29841, 132445, 35224, 11059, 48983, 134793, 756]","[0.66097491979599, 0.6498738527297974, 0.6446800231933594, 0.6395772099494934, 0.6186730861663818, 0.6174722909927368, 0.6130530834197998, 0.6046708822250366, 0.5999361276626587, 0.5961781740188599]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:28179:2.00,28179,99652,31,0.661022424697876,"[99652, 140615, 20675, 71503, 116389, 62020, 150015, 23449, 61806, 28067]","[0.661022424697876, 0.6587674617767334, 0.6553400158882141, 0.6460679769515991, 0.630666971206665, 0.6160377264022827, 0.6142351627349854, 0.5887410640716553, 0.5794582366943359, 0.551414430141449]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:127049:2.00,127049,67780,31,0.6611632108688354,"[67780, 56527, 38784, 73518, 116890, 143285, 148029, 98301, 32431, 116386]","[0.6611632108688354, 0.656663715839386, 0.6556222438812256, 0.6068718433380127, 0.6034146547317505, 0.595829963684082, 0.5939288139343262, 0.5830023288726807, 0.5718647837638855, 0.564849317073822]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:12047:1.00,12047,18011,31,0.6611788272857666,"[18011, 60537, 60892, 64618, 41019, 28179, 42716, 3842, 45616, 147735]","[0.6611788272857666, 0.6517236828804016, 0.6342175602912903, 0.6308032274246216, 0.6232610940933228, 0.5995096564292908, 0.5968859791755676, 0.594261109828949, 0.5894753932952881, 0.5872408151626587]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:116890:1.00,116890,116175,31,0.6615787744522095,"[116175, 114210, 36965, 127549, 115011, 119823, 114220, 87352, 14653, 110774]","[0.6615787744522095, 0.6615787744522095, 0.647828996181488, 0.628192663192749, 0.6245146989822388, 0.6005638837814331, 0.6005638837814331, 0.5880541801452637, 0.5879504680633545, 0.5872657299041748]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:131934:1.00,131934,40233,31,0.6616507172584534,"[40233, 52565, 99085, 104624, 119830, 115005, 34979, 3620, 137624, 112484]","[0.6616507172584534, 0.6356627345085144, 0.6150231957435608, 0.6047941446304321, 0.6004751324653625, 0.6004751324653625, 0.5852737426757812, 0.5669101476669312, 0.5649359822273254, 0.5621562004089355]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:36576:1.00,36576,141392,31,0.6618586778640747,"[141392, 144595, 66715, 28072, 82060, 91471, 107084, 73519, 125605, 86521]","[0.6618586778640747, 0.6315754652023315, 0.6253417730331421, 0.6245194673538208, 0.6231873035430908, 0.6218335628509521, 0.6190782189369202, 0.610328733921051, 0.6078729629516602, 0.592507004737854]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:81071:1.00,81071,25142,31,0.6622613668441772,"[25142, 34978, 63258, 68226, 140932, 12987, 23451, 35222, 112790, 12061]","[0.6622613668441772, 0.6618107557296753, 0.6576225757598877, 0.6496329307556152, 0.6285911798477173, 0.621273934841156, 0.6200072169303894, 0.6183305978775024, 0.6177646517753601, 0.6052341461181641]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:145515:2.00,145515,102201,31,0.6623242497444153,"[102201, 67779, 140044, 42372, 82060, 140046, 98077, 120191, 12066, 10386]","[0.6623242497444153, 0.6508404016494751, 0.6507968902587891, 0.6494841575622559, 0.6266388893127441, 0.6079496145248413, 0.5754286050796509, 0.5742854475975037, 0.5652632117271423, 0.554497480392456]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:81071:1.00,81071,61812,31,0.6624439358711243,"[61812, 40356, 34978, 63250, 121414, 140929, 139937, 10443, 38834, 110758]","[0.6624439358711243, 0.6577320098876953, 0.6155961155891418, 0.5985234975814819, 0.5793477296829224, 0.5737990140914917, 0.5710688829421997, 0.5623403787612915, 0.5568063259124756, 0.5514365434646606]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:12516:2.00,12516,102200,31,0.6624817848205566,"[102200, 92366, 117235, 33986, 10387, 150036, 57272, 134792, 105096, 42436]","[0.6624817848205566, 0.6429805755615234, 0.6362801790237427, 0.6348580718040466, 0.6341462135314941, 0.6325602531433105, 0.6239867210388184, 0.6228827238082886, 0.621692955493927, 0.5711836814880371]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:14669:1.00,14669,28066,31,0.6625701785087585,"[28066, 47522, 108842, 116569, 59695, 117881, 108456, 136053, 148613, 5577]","[0.6625701785087585, 0.6590146422386169, 0.6416561603546143, 0.640811562538147, 0.6255172491073608, 0.622763454914093, 0.621249794960022, 0.5955687761306763, 0.594497561454773, 0.5923469066619873]",True
baseline_historical,baseline_mean,cnn_baseline_embed128,cnn,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:98349:1.00,98349,119584,31,0.662634551525116,"[119584, 36463, 10277, 43284, 145800, 145803, 81877, 20669, 102204, 117252]","[0.662634551525116, 0.6461641192436218, 0.6344841718673706, 0.6338996291160583, 0.5986493825912476, 0.588793158531189, 0.5687108635902405, 0.5653771758079529, 0.5611709356307983, 0.5595959424972534]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:52117:2.00,52117,136545,31,0.6627773642539978,"[136545, 42432, 60535, 62150, 768, 115004, 94097, 64743, 137603, 96110]","[0.6627773642539978, 0.6389831304550171, 0.6379693746566772, 0.6368914246559143, 0.6301030516624451, 0.6142371296882629, 0.6083546876907349, 0.6022376418113708, 0.5928980112075806, 0.5837439298629761]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:21996:1.00,21996,14739,31,0.6629312038421631,"[14739, 137625, 42285, 1048, 4707, 45618, 7201, 68404, 87069, 89445]","[0.6629312038421631, 0.6196095943450928, 0.6194553375244141, 0.6170545816421509, 0.6154678463935852, 0.6115070581436157, 0.6097609996795654, 0.5979282855987549, 0.5958932638168335, 0.5957205295562744]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:25055:1.00,25055,63250,31,0.6630473136901855,"[63250, 63252, 4500, 128888, 16378, 61807, 122541, 129243, 64739, 46007]","[0.6630473136901855, 0.6500444412231445, 0.6493712663650513, 0.6297206878662109, 0.6279426217079163, 0.6262511014938354, 0.6257032155990601, 0.617641031742096, 0.6172404289245605, 0.6148964166641235]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:3614:2.00,3614,47522,31,0.6630603671073914,"[47522, 96109, 116191, 68330, 116573, 111799, 10381, 82319, 74374, 111801]","[0.6630603671073914, 0.660201370716095, 0.6315503716468811, 0.6105904579162598, 0.606292724609375, 0.6012022495269775, 0.5993808507919312, 0.5972062945365906, 0.5959340333938599, 0.5956653952598572]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:90616:2.00,90616,707,31,0.6632347106933594,"[707, 113275, 129857, 10993, 147221, 94099, 69221, 138021, 145456, 59585]","[0.6632347106933594, 0.6631249189376831, 0.6617178916931152, 0.6612842082977295, 0.6367292404174805, 0.6304710507392883, 0.6205087304115295, 0.6144307255744934, 0.6057112812995911, 0.5977352857589722]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:129236:1.00,129236,127055,31,0.6637823581695557,"[127055, 48990, 104624, 14735, 127482, 147021, 47629, 54704, 1048, 140626]","[0.6637823581695557, 0.6568847298622131, 0.6564967632293701, 0.6496583223342896, 0.6152746081352234, 0.5965257883071899, 0.5952240228652954, 0.5743399262428284, 0.5520614385604858, 0.5459725856781006]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:106877:1.00,106877,14690,31,0.6638480424880981,"[14690, 86117, 17785, 145454, 123106, 17740, 116173, 114213, 747, 102208]","[0.6638480424880981, 0.6412124633789062, 0.6058335304260254, 0.5916197299957275, 0.5885727405548096, 0.5662685632705688, 0.5621141791343689, 0.5621141791343689, 0.5509781241416931, 0.547848105430603]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:112001:1.00,112001,34313,31,0.6640892624855042,"[34313, 13578, 765, 42283, 117886, 150568, 136547, 755, 44374, 62149]","[0.6640892624855042, 0.6493889689445496, 0.628322422504425, 0.6251125335693359, 0.6216996908187866, 0.6212507486343384, 0.5972289443016052, 0.5753440856933594, 0.5746217966079712, 0.5675922632217407]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:16421:2.00,16421,67045,31,0.6641149520874023,"[67045, 34980, 60280, 42714, 35568, 99642, 119149, 139904, 182, 36464]","[0.6641149520874023, 0.6340138912200928, 0.6335223317146301, 0.6314821839332581, 0.6271158456802368, 0.6246896982192993, 0.6174790859222412, 0.6095866560935974, 0.6077015995979309, 0.5999351739883423]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:25388:2.00,25388,94791,31,0.664412260055542,"[94791, 115290, 114223, 154294, 66536, 67780, 752, 102208, 35342, 143029]","[0.664412260055542, 0.6534494757652283, 0.6534494757652283, 0.6453668475151062, 0.6233381032943726, 0.6213486790657043, 0.6182155609130859, 0.608535885810852, 0.6041880249977112, 0.60003662109375]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:34460:1.00,34460,11506,31,0.6644723415374756,"[11506, 63251, 20131, 63258, 136051, 40242, 106892, 11509, 116387, 111798]","[0.6644723415374756, 0.6517465710639954, 0.6413682699203491, 0.6403910517692566, 0.6399227976799011, 0.6306077241897583, 0.6095563173294067, 0.6066452860832214, 0.601152241230011, 0.5956292748451233]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:68586:2.00,68586,12048,31,0.6646254062652588,"[12048, 68896, 110070, 106875, 93089, 127189, 56523, 36459, 10480, 28067]","[0.6646254062652588, 0.6492619514465332, 0.6232703328132629, 0.5929846167564392, 0.574917197227478, 0.5699962973594666, 0.5643996000289917, 0.5421744585037231, 0.533194899559021, 0.5284954309463501]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:45018:2.00,45018,12050,31,0.6651240587234497,"[12050, 56160, 132171, 102209, 96292, 73521, 45016, 121433, 3613, 70696]","[0.6651240587234497, 0.6401605606079102, 0.6263139247894287, 0.6172586679458618, 0.6156215071678162, 0.6120370030403137, 0.6064915060997009, 0.6040791869163513, 0.5817497372627258, 0.5809504389762878]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:116569:1.00,116569,23449,31,0.665127694606781,"[23449, 107077, 39316, 12485, 148080, 119828, 114215, 90526, 92371, 769]","[0.665127694606781, 0.6589449644088745, 0.657730221748352, 0.6536136865615845, 0.6347701549530029, 0.6274747252464294, 0.6274747252464294, 0.6241037249565125, 0.6223291158676147, 0.6216311454772949]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:114205:2.00,114205,756,31,0.6651718616485596,"[756, 114216, 98112, 18592, 74374, 94801, 95630, 134790, 745, 117234]","[0.6651718616485596, 0.636646568775177, 0.6343041658401489, 0.6338472366333008, 0.6164073348045349, 0.6112864017486572, 0.5938166975975037, 0.585188627243042, 0.5699731111526489, 0.5682379007339478]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi5_even,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:57273:1.00,57273,148753,31,0.6651875376701355,"[148753, 127059, 47464, 53587, 150011, 17441, 66715, 20296, 73777, 68581]","[0.6651875376701355, 0.6226912140846252, 0.6203588247299194, 0.6148462891578674, 0.6139592528343201, 0.61131352186203, 0.6029472351074219, 0.6009856462478638, 0.5982496738433838, 0.5951634049415588]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:129452:1.00,129452,111997,31,0.6652082204818726,"[111997, 28691, 60895, 56476, 5277, 46007, 14155, 111149, 17746, 38675]","[0.6652082204818726, 0.6168800592422485, 0.5970507264137268, 0.5882688760757446, 0.5836025476455688, 0.54168701171875, 0.5395505428314209, 0.5383397936820984, 0.5315748453140259, 0.5189616084098816]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi5_even,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:81071:1.00,81071,34978,31,0.6653313040733337,"[34978, 10447, 121433, 74154, 43290, 20676, 97686, 11506, 40356, 121414]","[0.6653313040733337, 0.6651110649108887, 0.6597729325294495, 0.656700849533081, 0.6469480991363525, 0.6328999996185303, 0.6260997653007507, 0.6197730302810669, 0.6197356581687927, 0.617794394493103]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:145841:2.00,145841,140612,31,0.6655646562576294,"[140612, 129242, 106869, 67334, 91572, 98299, 10108, 42129, 42432, 94102]","[0.6655646562576294, 0.6614868640899658, 0.6586828827857971, 0.6567947268486023, 0.6144890785217285, 0.6075940132141113, 0.6066591739654541, 0.602222204208374, 0.5947437882423401, 0.5858508348464966]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:47771:1.00,47771,86039,31,0.6655720472335815,"[86039, 42285, 117843, 36534, 5079, 68895, 36478, 10250, 145455, 48983]","[0.6655720472335815, 0.646638810634613, 0.6205452084541321, 0.5904458165168762, 0.5738039016723633, 0.5705567002296448, 0.5625096559524536, 0.5608672499656677, 0.544950008392334, 0.532678484916687]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:148469:2.00,148469,38830,31,0.6656595468521118,"[38830, 43767, 55905, 116912, 115001, 117624, 762, 116911, 96722, 131461]","[0.6656595468521118, 0.6478866338729858, 0.6442179083824158, 0.6435860991477966, 0.6435860991477966, 0.6412831544876099, 0.6402737498283386, 0.6357594132423401, 0.6305206418037415, 0.6301456093788147]",True
